Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,0,458159508270,47.105,-13.75,9.593,19,0,47105,-13750,9593,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,47.077,-13.748,9.57,17,0,47077,-13748,9570,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,47.06,-13.749,9.548,19,0,47060,-13749,9548,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,47.027,-13.744,9.521,19,0,47027,-13744,9521,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,47.004,-13.742,9.497,17,0,47004,-13742,9497,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,46.939,-13.727,9.464,20,0,46939,-13727,9464,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,46.921,-13.725,9.44,20,0,46921,-13725,9440,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,46.892,-13.72,9.413,23,0,46892,-13720,9413,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,46.885,-13.72,9.39,28,0,46885,-13720,9390,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,46.906,-13.728,9.373,25,0,46906,-13728,9373,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,46.911,-13.731,9.353,27,0,46911,-13731,9353,0,0,0
5,1,1,0,0x00000000,0,0,458159508270,46.887,-13.724,9.325,31,0,46887,-13724,9325,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.891,-13.726,9.303,28,0,46891,-13726,9303,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.87,-13.719,9.276,30,0,46870,-13719,9276,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.874,-13.719,9.253,29,0,46874,-13719,9253,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.896,-13.723,9.234,29,0,46896,-13723,9234,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.896,-13.721,9.21,28,0,46896,-13721,9210,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.897,-13.719,9.185,25,0,46897,-13719,9185,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.92,-13.722,9.166,26,0,46920,-13722,9166,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.91,-13.715,9.138,24,0,46910,-13715,9138,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.916,-13.712,9.113,23,0,46916,-13712,9113,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.911,-13.706,9.086,17,0,46911,-13706,9086,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.926,-13.705,9.062,15,0,46926,-13705,9062,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.988,-13.716,9.048,14,0,46988,-13716,9048,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.941,-13.696,9.011,10,0,46941,-13696,9011,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,46.925,-13.684,8.98,6,0,46925,-13684,8980,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,51.59,-15.034,9.843,26,0,51590,-15034,9843,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,51.684,-15.053,9.83,24,0,51684,-15053,9830,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,51.77,-15.067,9.816,24,0,51770,-15067,9816,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,51.982,-15.119,9.822,20,0,51982,-15119,9822,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.217,-15.175,9.835,21,0,52217,-15175,9835,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.439,-15.228,9.842,26,0,52439,-15228,9842,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.528,-15.241,9.827,27,0,52528,-15241,9827,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.615,-15.252,9.809,30,0,52615,-15252,9809,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.609,-15.236,9.773,26,0,52609,-15236,9773,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.619,-15.224,9.742,25,0,52619,-15224,9742,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.624,-15.21,9.707,21,0,52624,-15210,9707,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.688,-15.212,9.685,18,0,52688,-15212,9685,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.686,-15.194,9.648,15,0,52686,-15194,9648,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.752,-15.197,9.623,12,0,52752,-15197,9623,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,52.759,-15.18,9.589,9,0,52759,-15180,9589,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,61.946,-17.801,11.215,8,0,61946,-17801,11215,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.67,-24.016,15.087,14,0,83670,-24016,15087,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.749,-24.006,15.043,18,0,83749,-24006,15043,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.929,-24.025,15.015,18,0,83929,-24025,15015,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.974,-24.003,14.961,19,0,83974,-24003,14961,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.972,-23.968,14.899,29,0,83972,-23968,14899,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.842,-23.895,14.814,38,0,83842,-23895,14814,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.696,-23.816,14.728,39,0,83696,-23816,14728,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.622,-23.756,14.654,39,0,83622,-23756,14654,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.546,-23.696,14.577,46,0,83546,-23696,14577,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.558,-23.659,14.515,50,0,83558,-23659,14515,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.558,-23.618,14.45,43,0,83558,-23618,14450,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.581,-23.585,14.39,52,0,83581,-23585,14390,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.556,-23.535,14.32,49,0,83556,-23535,14320,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.563,-23.492,14.257,51,0,83563,-23492,14257,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.557,-23.445,14.19,45,0,83557,-23445,14190,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.597,-23.411,14.129,56,0,83597,-23411,14129,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.567,-23.354,14.056,52,0,83567,-23354,14056,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.548,-23.3,13.984,47,0,83548,-23300,13984,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.569,-23.257,13.919,45,0,83569,-23257,13919,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.694,-23.241,13.871,46,0,83694,-23241,13871,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.827,-23.225,13.825,46,0,83827,-23225,13825,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.969,-23.214,13.777,38,0,83969,-23214,13777,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.985,-23.165,13.711,36,0,83985,-23165,13711,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,84.039,-23.123,13.648,34,0,84039,-23123,13648,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,83.962,-23.047,13.563,21,0,83962,-23047,13563,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,84.005,-23.002,13.498,13,0,84005,-23002,13498,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.113,-14.235,8.162,21,0,53113,-14235,8162,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.058,-14.179,8.106,27,0,53058,-14179,8106,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.043,-14.132,8.057,35,0,53043,-14132,8057,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.052,-14.093,8.009,38,0,53052,-14093,8009,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.069,-14.054,7.963,39,0,53069,-14054,7963,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.088,-14.015,7.917,37,0,53088,-14015,7917,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.097,-13.972,7.87,38,0,53097,-13972,7870,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.147,-13.94,7.828,37,0,53147,-13940,7828,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.174,-13.903,7.784,32,0,53174,-13903,7784,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.236,-13.873,7.745,23,0,53236,-13873,7745,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,53.299,-13.842,7.704,8,0,53299,-13842,7704,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,36.01,-8.978,4.829,2,0,36010,-8978,4829,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,35.955,-8.927,4.788,3,0,35955,-8927,4788,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,35.857,-8.866,4.739,3,0,35857,-8866,4739,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,35.821,-8.82,4.699,4,0,35821,-8820,4699,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,35.687,-8.749,4.647,3,0,35687,-8749,4647,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.437,-6.454,3.416,11,0,26437,-6454,3416,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.415,-6.42,3.387,36,0,26415,-6420,3387,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.459,-6.402,3.367,45,0,26459,-6402,3367,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.529,-6.39,3.349,44,0,26529,-6390,3349,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.655,-6.391,3.339,36,0,26655,-6391,3339,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.733,-6.38,3.322,41,0,26733,-6380,3322,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.811,-6.368,3.305,45,0,26811,-6368,3305,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.866,-6.351,3.285,39,0,26866,-6351,3285,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.927,-6.334,3.265,44,0,26927,-6334,3265,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,26.971,-6.314,3.244,34,0,26971,-6314,3244,0,0,0
5,1,1,0,0x00000000,0,0,458160508210,27.013,-6.292,3.222,30,0,27013,-6292,3222,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.047,-6.268,3.199,6,0,27047,-6268,3199,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,33.051,-7.622,3.876,3,0,33051,-7622,3876,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,33.149,-7.604,3.854,2,0,33149,-7604,3854,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.953,-7.519,3.798,3,0,32953,-7519,3798,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.963,-7.481,3.766,2,0,32963,-7481,3766,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.897,-7.425,3.724,2,0,32897,-7425,3724,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.951,-7.397,3.697,2,0,32951,-7397,3697,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.753,-7.311,3.641,2,0,32753,-7311,3641,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.711,-7.261,3.603,3,0,32711,-7261,3603,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.658,-7.207,3.564,2,0,32658,-7207,3564,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.174,-6.542,3.2,5,0,30174,-6542,3200,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.028,-6.471,3.154,3,0,30028,-6471,3154,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.98,-6.421,3.118,3,0,29980,-6421,3118,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.031,-6.392,3.093,2,0,30031,-6392,3093,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.91,-6.537,3.151,8,0,30910,-6537,3151,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.907,-6.496,3.12,8,0,30907,-6496,3120,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.464,-6.362,3.044,8,0,30464,-6362,3044,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.328,-6.291,2.999,5,0,30328,-6291,2999,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.371,-6.258,2.972,1,0,30371,-6258,2972,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,28.469,-5.826,2.757,1,0,28469,-5826,2757,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,28.436,-5.78,2.724,3,0,28436,-5780,2724,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,28.325,-5.717,2.685,3,0,28325,-5717,2685,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,28.236,-5.66,2.648,4,0,28236,-5660,2648,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,28.074,-5.587,2.604,3,0,28074,-5587,2604,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,28.005,-5.533,2.569,3,0,28005,-5533,2569,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.871,-5.467,2.528,2,0,27871,-5467,2528,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.832,-5.419,2.496,2,0,27832,-5419,2496,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.776,-5.367,2.462,2,0,27776,-5367,2462,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.751,-5.322,2.432,3,0,27751,-5322,2432,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.701,-5.271,2.399,3,0,27701,-5271,2399,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.71,-5.231,2.371,3,0,27710,-5231,2371,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.659,-5.181,2.339,3,0,27659,-5181,2339,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.679,-5.142,2.313,2,0,27679,-5142,2313,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.565,-5.079,2.275,2,0,27565,-5079,2275,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.537,-5.031,2.244,2,0,27537,-5031,2244,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.047,-4.901,2.177,5,0,27047,-4901,2177,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,26.751,-4.806,2.126,20,0,26751,-4806,2126,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,26.822,-4.777,2.104,12,0,26822,-4777,2104,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.302,-4.821,2.115,3,0,27302,-4821,2115,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.332,-4.784,2.09,3,0,27332,-4784,2090,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.23,-4.724,2.055,3,0,27230,-4724,2055,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.192,-4.674,2.025,3,0,27192,-4674,2025,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.231,-4.637,2,2,0,27231,-4637,2000,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.201,-4.589,1.971,2,0,27201,-4589,1971,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,34.599,-5.781,2.472,9,0,34599,-5781,2472,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,34.701,-5.742,2.444,7,0,34701,-5742,2444,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,34.494,-5.652,2.395,18,0,34494,-5652,2395,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.35,-4.436,1.872,1,0,27350,-4436,1872,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.383,-4.397,1.848,4,0,27383,-4397,1848,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.404,-4.356,1.822,4,0,27404,-4356,1822,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.482,-4.324,1.8,5,0,27482,-4324,1800,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,27.499,-4.28,1.774,2,0,27499,-4280,1774,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.408,-4.99,2.059,23,0,32408,-4990,2059,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.48,-4.947,2.032,9,0,32480,-4947,2032,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.51,-4.896,2.002,2,0,32510,-4896,2002,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,34.483,-5.135,2.09,2,0,34483,-5135,2090,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,33.513,-4.877,1.967,4,0,33513,-4877,1967,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,33.496,-4.817,1.933,4,0,33496,-4817,1933,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,33.428,-4.75,1.898,6,0,33428,-4750,1898,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,26.139,-3.669,1.459,19,0,26139,-3669,1459,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,26.09,-3.617,1.431,33,0,26090,-3617,1431,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,26.079,-3.569,1.405,32,0,26079,-3569,1405,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,26.097,-3.527,1.381,27,0,26097,-3527,1381,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,26.104,-3.482,1.357,21,0,26104,-3482,1357,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,26.163,-3.444,1.336,17,0,26163,-3444,1336,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,33.926,-4.406,1.7,11,0,33926,-4406,1700,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,33.909,-4.343,1.668,16,0,33909,-4343,1668,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,33.873,-4.278,1.634,4,0,33873,-4278,1634,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.726,-3.701,1.406,1,0,29726,-3701,1406,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.329,-3.599,1.36,8,0,29329,-3599,1360,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.291,-3.542,1.332,13,0,29291,-3542,1332,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.314,-3.491,1.306,10,0,29314,-3491,1306,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.36,-3.444,1.282,9,0,29360,-3444,1282,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.391,-3.396,1.257,88,0,29391,-3396,1257,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.021,-3.413,1.256,62,0,30021,-3413,1256,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.04,-3.36,1.23,49,0,30040,-3360,1230,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.973,-3.298,1.2,26,0,29973,-3298,1200,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.738,-3.217,1.164,10,0,29738,-3217,1164,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.954,-3.185,1.146,14,0,29954,-3185,1146,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.114,-3.146,1.126,13,0,30114,-3146,1126,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.232,-3.101,1.103,13,0,30232,-3101,1103,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.312,-3.052,1.08,28,0,30312,-3052,1080,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.23,-2.987,1.05,38,0,30230,-2987,1050,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.65,-2.874,1.004,30,0,29650,-2874,1004,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,29.683,-2.822,0.981,8,0,29683,-2822,981,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.313,-2.826,0.975,14,0,30313,-2826,975,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.405,-2.959,1.015,16,0,32405,-2959,1015,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.281,-2.887,0.984,13,0,32281,-2887,984,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32.215,-2.818,0.955,8,0,32215,-2818,955,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,32,-2.738,0.921,12,0,32000,-2738,921,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,31.569,-2.641,0.883,5,0,31569,-2641,883,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,30.404,-2.484,0.825,41,0,30404,-2484,825,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,31.05,-2.477,0.817,20,0,31050,-2477,817,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,31.776,-2.473,0.81,16,0,31776,-2473,810,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,31.708,-2.408,0.783,16,0,31708,-2408,783,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,31.61,-2.339,0.755,15,0,31610,-2339,755,0,0,0
5,1,1,0,0x00000000,0,0,458161508340,31.496,-2.27,0.727,16,0,31496,-2270,727,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,31.417,-2.202,0.7,15,0,31417,-2202,700,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,31.318,-2.135,0.674,18,0,31318,-2135,674,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,31.213,-2.067,0.647,17,0,31213,-2067,647,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,31.066,-1.996,0.62,20,0,31066,-1996,620,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,30.906,-1.926,0.593,19,0,30906,-1926,593,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,30.766,-1.857,0.567,22,0,30766,-1857,567,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,30.688,-1.791,0.542,26,0,30688,-1791,542,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,30.69,-1.732,0.52,29,0,30690,-1732,520,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,30.661,-1.67,0.496,27,0,30661,-1670,496,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,30.523,-1.601,0.471,26,0,30523,-1601,471,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,30.401,-1.535,0.447,23,0,30401,-1535,447,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,30.274,-1.469,0.423,25,0,30274,-1469,423,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,30.135,-1.402,0.399,28,0,30135,-1402,399,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.992,-1.335,0.376,30,0,29992,-1335,376,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.864,-1.27,0.353,32,0,29864,-1270,353,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.705,-1.202,0.33,33,0,29705,-1202,330,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.642,-1.14,0.308,29,0,29642,-1140,308,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.549,-1.077,0.287,29,0,29549,-1077,287,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.449,-1.014,0.265,35,0,29449,-1014,265,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.357,-0.951,0.244,31,0,29357,-951,244,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.276,-0.89,0.224,33,0,29276,-890,224,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.19,-0.828,0.204,33,0,29190,-828,204,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.103,-0.767,0.184,33,0,29103,-767,184,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,29.02,-0.706,0.164,29,0,29020,-706,164,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.937,-0.645,0.145,33,0,28937,-645,145,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.859,-0.585,0.126,28,0,28859,-585,126,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.771,-0.524,0.107,32,0,28771,-524,107,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.704,-0.464,0.089,31,0,28704,-464,89,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.628,-0.405,0.071,36,0,28628,-405,71,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.572,-0.345,0.053,31,0,28572,-345,53,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.519,-0.287,0.036,37,0,28519,-287,36,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.44,-0.228,0.018,36,0,28440,-228,18,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.382,-0.17,0.001,37,0,28382,-170,1,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.321,-0.111,-0.015,31,0,28321,-111,-15,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.269,-0.053,-0.031,37,0,28269,-53,-31,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.215,0.005,-0.048,34,0,28215,5,-48,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.155,0.063,-0.064,33,0,28155,63,-64,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,28.026,0.12,-0.079,34,0,28026,120,-79,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.999,0.177,-0.095,39,0,27999,177,-95,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.978,0.234,-0.11,33,0,27978,234,-110,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.904,0.291,-0.125,34,0,27904,291,-125,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.861,0.349,-0.14,30,0,27861,349,-140,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,23.353,0.34,-0.129,24,0,23353,340,-129,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,23.29,0.388,-0.141,27,0,23290,388,-141,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,23.267,0.435,-0.153,39,0,23267,435,-153,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,23.272,0.483,-0.165,36,0,23272,483,-165,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,23.292,0.531,-0.177,30,0,23292,531,-177,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,23.347,0.581,-0.189,25,0,23347,581,-189,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,23.359,0.63,-0.201,1,0,23359,630,-201,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.432,0.795,-0.248,33,0,27432,795,-248,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.383,0.85,-0.261,37,0,27383,850,-261,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.333,0.905,-0.273,37,0,27333,905,-273,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.318,0.96,-0.286,37,0,27318,960,-286,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.299,1.016,-0.298,33,0,27299,1016,-298,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.267,1.071,-0.31,37,0,27267,1071,-310,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.243,1.126,-0.322,39,0,27243,1126,-322,0,0,0
5,1,1,0,0x00000000,0,0,458162509660,27.216,1.181,-0.333,36,0,27216,1181,-333,0,0,0
